2018/01/29,8:00:11,2294145010114390,プログラム,20180129,39.110.207.182,
2018/01/29,8:41:04,2285141011106090,プログラム,20180129,175.177.3.81,
2018/01/29,8:55:34,2285149017070230,プログラム,20180129,126.75.93.76,
2018/01/29,8:58:16,2285149017070230,プログラム,20180129,126.75.93.76,
2018/01/29,8:59:50,2285145010530832,プログラム,20180129,211.2.63.249,
2018/01/29,9:01:07,198974-01,プログラム,20180129,211.2.63.249,
2018/01/29,9:07:48,198974-01,プログラム,20180129,211.2.63.249,
2018/01/29,9:16:17,2294143009509828,プログラム,20180129,211.2.63.249,
2018/01/29,9:18:12,2285143007255768,プログラム,20180129,106.168.36.252,
2018/01/29,9:26:27,2285143007255768,プログラム,20180129,106.168.36.252,
2018/01/29,9:28:18,2294143009509828,プログラム,20180129,211.2.63.249,
2018/01/29,9:29:51,2294143009509828,プログラム,20180129,211.2.63.249,
2018/01/29,9:31:49,2285141011106090,プログラム,20180129,175.177.3.81,
2018/01/29,9:35:51,2285148010232093,プログラム,20180129,106.172.146.101,
2018/01/29,9:37:41,2285141011586052,プログラム,20180129,112.68.19.213,
2018/01/29,9:39:07,2285143007255768,プログラム,20180129,106.168.36.252,
2018/01/29,9:40:42,2285146018045472,プログラム,20180129,153.232.30.196,
2018/01/29,9:44:19,2284146022692029,プログラム,20180129,39.110.207.182,
2018/01/29,9:53:22,2285141008731336,プログラム,20180129,153.232.221.9,
2018/01/29,9:56:04,2285145004728990,プログラム,20180129,110.67.103.23,
2018/01/29,9:57:49,2285141005831530,プログラム,20180129,122.218.231.106,
2018/01/29,9:58:28,2294143009509828,プログラム,20180129,211.2.63.249,
2018/01/29,10:01:10,2285143012006792,プログラム,20180129,126.131.228.60,
2018/01/29,10:02:04,2285141008731336,プログラム,20180129,153.232.221.9,
2018/01/29,10:10:00,2294145003987592,プログラム,20180129,219.164.67.28,
2018/01/29,10:17:13,2285142019413583,プログラム,20180129,126.42.69.64,
2018/01/29,10:18:13,2285142019413583,プログラム,20180129,126.42.69.64,
2018/01/29,10:25:31,213848-01,プログラム,20180129,59.157.89.6,
2018/01/29,10:31:17,2285145015014766,プログラム,20180129,119.24.243.91,
2018/01/29,10:45:39,2294141008360610,プログラム,20180129,218.251.22.232,
2018/01/29,10:46:45,2294143009509828,プログラム,20180129,211.2.63.249,
