2012/01/31,7:32:05,2271117099999,プログラム,20120127,
2012/01/31,8:35:55,2018197000798,プログラム,20120127,
2012/01/31,8:47:52,2018191000815,プログラム,20120127,
2012/01/31,9:18:50,2149149010858,プログラム,20120127,
2012/01/31,9:21:30,2018191000815,プログラム,20120127,
2012/01/31,9:23:41,2028141019790,プログラム,20120127,
2012/01/31,9:27:33,2149149010858,プログラム,20120127,
2012/01/31,9:30:39,2149149010858,プログラム,20120127,
2012/01/31,9:32:33,2017140006151,プログラム,20120127,
2012/01/31,9:34:05,2017140006151,プログラム,20120127,
2012/01/31,9:34:35,2017140006151,プログラム,20120127,
2012/01/31,9:53:43,2148145006654,プログラム,20120127,
2012/01/31,9:54:16,2017140003462,プログラム,20120127,
2012/01/31,9:54:52,2148145006654,プログラム,20120127,
2012/01/31,10:16:08,2149146010888,プログラム,20120127,
2012/01/31,10:16:32,2018198000788,プログラム,20120127,
2012/01/31,10:20:07,2018198000788,プログラム,20120127,
2012/01/31,10:25:00,2018196000766,プログラム,20120127,
2012/01/31,10:26:24,2149114011071,プログラム,20120127,
2012/01/31,10:31:42,2018198000788,プログラム,20120127,
2012/01/31,10:37:21,2018110003734,プログラム,20120127,
2012/01/31,10:54:00,2149149008697,プログラム,20120127,
2012/01/31,10:56:43,2149149008697,プログラム,20120127,
2012/01/31,10:58:14,2148146006587,プログラム,20120127,
2012/01/31,11:00:04,2149149008697,プログラム,20120127,
2012/01/31,11:02:57,2018147010747,プログラム,20120127,
2012/01/31,11:03:44,2018197000785,プログラム,20120127,
2012/01/31,11:29:33,2018110003734,プログラム,20120127,
2012/01/31,11:41:23,2149111005314,プログラム,20120127,
2012/01/31,12:02:53,2148145003233,プログラム,20120127,
2012/01/31,12:16:34,2018135198974,プログラム,20120127,
2012/01/31,12:16:59,2018135198974,プログラム,20120127,
2012/01/31,13:00:22,2018149010644,プログラム,20120127,
2012/01/31,13:11:29,2027148012180,プログラム,20120127,
2012/01/31,13:22:55,2138117000331,プログラム,20120127,
2012/01/31,13:25:39,2028146019852,プログラム,20120127,
2012/01/31,13:27:41,2018135198974,プログラム,20120127,
2012/01/31,13:35:25,2018135198974,プログラム,20120127,
2012/01/31,13:38:14,2149149008697,プログラム,20120127,
2012/01/31,13:52:51,2149143010355,プログラム,20120127,
2012/01/31,14:10:34,2149113010442,プログラム,20120127,
2012/01/31,14:34:16,2149140012675,プログラム,20120127,
2012/01/31,14:46:37,,プログラム,20120127,
2012/01/31,14:46:39,2149143006651,プログラム,20120127,
2012/01/31,14:47:11,,プログラム,20120127,
2012/01/31,14:47:20,,プログラム,20120127,
2012/01/31,14:53:50,2018199000707,プログラム,20120127,
2012/01/31,14:57:50,2149147007151,プログラム,20120127,
2012/01/31,15:01:10,2018199000707,プログラム,20120127,
2012/01/31,15:02:12,2149110002747,プログラム,20120127,
2012/01/31,15:15:11,2149113009338,プログラム,20120127,
2012/01/31,15:15:59,2018199000707,プログラム,20120127,
2012/01/31,15:18:48,2149140007358,プログラム,20120127,
2012/01/31,15:20:59,2018199000707,プログラム,20120127,
2012/01/31,15:25:15,2018199000707,プログラム,20120127,
2012/01/31,15:28:31,2018199000707,プログラム,20120127,
2012/01/31,15:29:07,2149141013288,プログラム,20120127,
2012/01/31,15:30:44,2149141013288,プログラム,20120127,
2012/01/31,15:30:53,2149141013288,プログラム,20120127,
2012/01/31,15:30:59,2149141013288,プログラム,20120127,
2012/01/31,15:32:48,2018199000707,プログラム,20120127,
2012/01/31,15:36:41,2018199000707,プログラム,20120127,
2012/01/31,15:42:53,2017142004218,プログラム,20120127,
2012/01/31,15:48:02,2028132198974,プログラム,20120127,
2012/01/31,15:52:58,2149118008158,プログラム,20120127,
2012/01/31,15:55:10,2148110012037,プログラム,20120127,
2012/01/31,16:15:14,2149148010983,プログラム,20120127,
2012/01/31,16:18:32,2148116004722,プログラム,20120127,
2012/01/31,16:19:00,2149148010983,プログラム,20120127,
2012/01/31,16:25:38,2149142006520,プログラム,20120127,
2012/01/31,16:38:05,2148116004722,プログラム,20120127,
2012/01/31,17:01:19,2149141011394,プログラム,20120127,
2012/01/31,17:12:47,2149140011234,プログラム,20120127,
2012/01/31,17:20:43,2149140011234,プログラム,20120127,
2012/01/31,17:21:16,2149140011234,プログラム,20120127,
2012/01/31,17:21:39,2149140011234,プログラム,20120127,
2012/01/31,17:25:17,2149140011234,プログラム,20120127,
2012/01/31,17:25:22,2149140011234,プログラム,20120127,
2012/01/31,17:32:32,2149140011234,プログラム,20120127,
2012/01/31,17:36:02,2149117009145,プログラム,20120127,
2012/01/31,17:43:48,2148118001464,プログラム,20120127,
2012/01/31,17:45:35,2018192000793,プログラム,20120127,
2012/01/31,17:46:01,2149142011988,プログラム,20120127,
2012/01/31,17:46:34,2017195000702,プログラム,20120127,
2012/01/31,17:46:58,2149142011988,プログラム,20120127,
2012/01/31,17:50:18,2017199000717,プログラム,20120127,
2012/01/31,17:55:21,2149140011234,プログラム,20120127,
2012/01/31,17:55:22,2149140011234,プログラム,20120127,
2012/01/31,18:14:52,2148146001582,プログラム,20120127,
2012/01/31,18:20:43,2018146009726,プログラム,20120127,
2012/01/31,18:20:43,,プログラム,20120127,
2012/01/31,18:50:52,2149141013288,プログラム,20120127,
2012/01/31,19:04:11,2017192000691,プログラム,20120127,
2012/01/31,19:05:02,2148119005427,プログラム,20120127,
2012/01/31,19:08:41,2148191000691,プログラム,20120127,
2012/01/31,19:22:01,2149115011706,プログラム,20120127,
2012/01/31,19:39:12,2149148010983,プログラム,20120127,
2012/01/31,19:50:12,2017199000717,プログラム,20120127,
2012/01/31,19:58:18,2017199000717,プログラム,20120127,
2012/01/31,20:06:58,2018141007374,プログラム,20120127,
2012/01/31,20:56:18,2017192000691,プログラム,20120127,
2012/01/31,21:05:50,2149142008005,プログラム,20120127,
2012/01/31,21:16:05,2149148007138,プログラム,20120127,
2012/01/31,21:27:07,2148110007385,プログラム,20120127,
2012/01/31,21:29:14,2149147006091,プログラム,20120127,
2012/01/31,21:31:20,2149140006876,プログラム,20120127,
2012/01/31,21:35:51,2149117010204,プログラム,20120127,
2012/01/31,21:49:48,2149148007138,プログラム,20120127,
2012/01/31,21:54:51,2149147006091,プログラム,20120127,
2012/01/31,21:55:13,2149147006091,プログラム,20120127,
2012/01/31,22:08:02,2149144006708,プログラム,20120127,
2012/01/31,22:11:40,2149144006708,プログラム,20120127,
2012/01/31,22:20:15,2138117000331,プログラム,20120127,
2012/01/31,22:35:10,2149146008359,プログラム,20120127,
2012/01/31,22:43:44,2138117000331,プログラム,20120127,
2012/01/31,23:50:58,2149145013280,プログラム,20120127,
2012/01/31,23:54:02,2149146011795,プログラム,20120127,
2012/02/01,0:06:36,2148144003780,プログラム,20120127,
2012/02/01,0:26:25,2149149008246,プログラム,20120127,
2012/02/01,4:55:33,2018149010798,プログラム,20120127,
2012/02/01,8:12:22,,プログラム,20120127,
2012/02/01,8:20:55,,プログラム,20120127,
2012/02/01,8:38:14,2018148007768,プログラム,20120127,
2012/02/01,8:46:41,2149118001511,プログラム,20120127,
2012/02/01,8:58:01,2028132198974,プログラム,20120127,
2012/02/01,9:03:55,2149147010399,プログラム,20120127,
2012/02/01,9:10:11,2028132198974,プログラム,20120127,
2012/02/01,9:19:36,2018149006320,プログラム,20120127,
2012/02/01,9:19:53,2028141015699,プログラム,20120127,
2012/02/01,9:35:27,2018149006320,プログラム,20120127,
2012/02/01,9:35:36,2018149006320,プログラム,20120127,
2012/02/01,9:37:18,2018149006320,プログラム,20120127,
2012/02/01,9:42:00,2018198000717,プログラム,20120127,
2012/02/01,9:43:41,2018198000717,プログラム,20120127,
2012/02/01,9:44:47,2018198000717,プログラム,20120127,
2012/02/01,9:49:35,2149140006300,プログラム,20120127,
2012/02/01,9:50:12,2018198000717,プログラム,20120127,
2012/02/01,9:51:11,2018140009702,プログラム,20120127,
