2009/01/28,14:40:26,1011144000723,
2009/01/28,14:41:33,1011999999999,
2009/01/28,14:45:14,1011999999999,
2009/01/28,14:47:09,1011142006949,
2009/01/28,14:48:12,1011142014591,
2009/01/28,14:48:36,1011142006949,
2009/01/28,14:48:38,1011999999999,
2009/01/28,14:50:26,1011142006600,
2009/01/28,15:01:09,1011145004801,
2009/01/28,15:10:02,1011148000118,
2009/01/28,15:23:58,1011147009790,
2009/01/28,15:30:14,1011147009790,
2009/01/28,15:32:04,1011148003360,
2009/01/28,15:33:38,1011148003360,
2009/01/28,15:34:59,1011144010339,
2009/01/28,15:35:12,1011142004266,
2009/01/28,15:35:43,1011146021241,
2009/01/28,15:37:01,1011143006773,
2009/01/28,15:37:14,1011146021241,
2009/01/28,15:37:59,1011143006773,
2009/01/28,15:38:21,1011146021241,
2009/01/28,15:39:47,1011146021241,
2009/01/28,15:40:57,1011143006773,
2009/01/28,15:41:58,1011141010624,
2009/01/28,15:44:18,1011143006773,
2009/01/28,15:46:18,1011143006773,
2009/01/28,15:48:26,1011142004266,
2009/01/28,15:49:26,1011148002552,
2009/01/28,15:51:26,1011144010339,
2009/01/28,15:52:47,1011147009790,
2009/01/28,15:53:54,1011146002444,
2009/01/28,15:54:49,1011143006773,
2009/01/28,15:55:20,1011145000982,
2009/01/28,15:56:19,1011144010339,
2009/01/28,15:56:22,1011144010339,
2009/01/28,16:01:12,1011147002786,
2009/01/28,16:03:15,1011145010035,
2009/01/28,16:03:36,1011146021241,
2009/01/28,16:03:47,1011144010339,
2009/01/28,16:04:23,1011144010339,
2009/01/28,16:04:51,1011143006773,
2009/01/28,16:04:51,1011118005086,
2009/01/28,16:04:54,1011144010339,
2009/01/28,16:05:08,1011146021241,
2009/01/28,16:05:54,1011149002737,
2009/01/28,16:07:33,1011145000982,
2009/01/28,16:09:52,1011144010339,
2009/01/28,16:19:08,1011142001999,
2009/01/28,16:19:49,1011147009790,
2009/01/28,16:22:26,1011147009790,
2009/01/28,16:22:57,1011147009790,
2009/01/28,16:24:22,1011141018868,
2009/01/28,16:24:27,1011147009790,
2009/01/28,16:42:01,1011141002139,
2009/01/28,16:42:01,1011144000806,
2009/01/28,16:42:19,1011115008929,
2009/01/28,16:45:06,,
2009/01/28,16:45:20,1011148007966,
2009/01/28,16:47:22,1011141001066,
2009/01/28,16:47:40,1011115004451,
2009/01/28,16:49:28,1011146002444,
2009/01/28,16:53:08,1011142010052,
2009/01/28,16:54:24,1011148002297,
2009/01/28,17:02:02,1011141000625,
2009/01/28,17:02:15,1011148003360,
2009/01/28,17:06:57,1011148003360,
2009/01/28,17:13:48,1011148000064,
2009/01/28,17:15:11,1011119004961,
2009/01/28,17:19:56,1011114000667,
2009/01/28,17:21:06,1011149001961,
2009/01/28,17:21:50,1011149001961,
2009/01/28,17:26:17,1011140014735,
2009/01/28,17:33:16,1011146002291,
2009/01/28,17:37:40,1011148003287,
2009/01/28,17:38:30,1011114000667,
2009/01/28,17:38:55,1011114000667,
2009/01/28,17:43:17,1011142006655,
2009/01/28,17:45:43,1011144014500,
2009/01/28,17:46:20,1011148007304,
2009/01/28,17:49:11,1011148007304,
2009/01/28,17:50:53,1011147007950,
2009/01/28,17:59:47,1011140003139,
2009/01/28,18:02:47,1011140009124,
2009/01/28,18:03:15,1011148007304,
2009/01/28,18:03:57,1011142002129,
2009/01/28,18:05:31,1011114000667,
2009/01/28,18:06:31,1011141006384,
2009/01/28,18:10:23,1011147000678,
2009/01/28,18:10:55,1011143018596,
2009/01/28,18:18:44,1011143018596,
2009/01/28,18:22:31,1011142016399,
2009/01/28,18:34:34,1011145000982,
2009/01/28,18:36:48,1011147012178,
2009/01/28,18:42:33,1011141002197,
2009/01/28,18:42:34,1011144006060,
2009/01/28,18:42:44,1011145000982,
2009/01/28,18:43:12,1011127100055,
2009/01/28,18:44:01,1011143005118,
2009/01/28,18:48:07,1011148002057,
2009/01/28,18:52:37,1011140017846,
2009/01/28,18:55:28,1011145000982,
2009/01/28,18:57:37,1011145000982,
2009/01/28,18:58:23,1011143009389,
2009/01/28,19:01:15,1011146006053,
2009/01/28,19:02:27,1011147012404,
2009/01/28,19:05:59,1011117001119,
2009/01/28,19:09:15,1011143006533,
2009/01/28,19:10:15,1011140003410,
2009/01/28,19:15:38,1011120100830,
2009/01/28,19:17:29,1011143006533,
2009/01/28,19:23:25,1011143006533,
2009/01/28,19:29:59,1011143006533,
2009/01/28,19:30:49,1011119006954,
2009/01/28,19:32:09,1011119006954,
2009/01/28,19:32:15,1011143003422,
2009/01/28,19:35:49,1011143006533,
2009/01/28,19:45:00,1011144001490,
2009/01/28,19:46:00,1011112005864,
2009/01/28,19:51:31,1011119009106,
2009/01/28,19:55:08,1011145006315,
2009/01/28,19:59:59,1011110002012,
2009/01/28,20:02:16,1011147005165,
2009/01/28,20:03:10,1011144001490,
2009/01/28,20:05:44,1011118001860,
2009/01/28,20:06:44,1011144001490,
2009/01/28,20:16:20,1011144001490,
2009/01/28,20:22:18,1011113009814,
2009/01/28,20:24:39,1011149002667,
2009/01/28,20:26:20,1011149000939,
2009/01/28,20:26:55,1011122100018,
2009/01/28,20:27:11,1011140011877,
2009/01/28,20:27:15,1011141010877,
2009/01/28,20:27:22,1011145000867,
2009/01/28,20:27:43,1011145000867,
2009/01/28,20:29:30,1011143003422,
2009/01/28,20:32:35,1011114009309,
2009/01/28,20:32:50,1011110005079,
2009/01/28,20:37:21,1011146003335,
2009/01/28,20:45:18,1011149002597,
2009/01/28,20:45:20,1011149001552,
2009/01/28,20:55:24,1011143000577,
2009/01/28,21:02:49,1011141006160,
2009/01/28,21:09:43,1011116003703,
2009/01/28,21:12:19,1011147004047,
2009/01/28,21:13:37,1011143002432,
2009/01/28,21:24:28,1011116003703,
2009/01/28,21:36:09,1011110003437,
2009/01/28,21:48:06,1011140001258,
2009/01/28,21:52:02,1011141015124,
2009/01/28,21:52:25,1011141015124,
2009/01/28,21:53:04,1011111001575,
2009/01/28,21:57:09,1011111001575,
2009/01/28,21:58:25,1011143008498,
2009/01/28,21:59:50,1011119000604,
2009/01/28,22:00:13,1011119000604,
2009/01/28,22:00:20,1011111001575,
2009/01/28,22:01:51,s000agribk700,
2009/01/28,22:03:49,s000agribk700,
2009/01/28,22:05:12,1011145001026,
2009/01/28,22:06:07,1011110005079,
2009/01/28,22:06:48,1011110005079,
2009/01/28,22:09:49,1011119000604,
2009/01/28,22:09:56,1011119000604,
2009/01/28,22:11:05,1011149014901,
2009/01/28,22:11:10,1011140011509,
2009/01/28,22:12:43,1011143011016,
2009/01/28,22:14:16,1011110005079,
2009/01/28,22:17:08,1011110005079,
2009/01/28,22:19:42,1011110005079,
2009/01/28,22:19:43,1011110005079,
2009/01/28,22:19:57,1011110005079,
2009/01/28,22:20:00,1011110005079,
2009/01/28,22:20:00,1011110005079,
2009/01/28,22:21:10,1011143011016,
2009/01/28,22:21:14,1011143011016,
2009/01/28,22:22:10,1011142011899,
2009/01/28,22:23:51,1011143011016,
2009/01/28,22:26:56,1011142011899,
2009/01/28,22:27:45,1011110005079,
2009/01/28,22:28:01,1011140001258,
2009/01/28,22:28:58,1011143011016,
2009/01/28,22:30:29,1011110005079,
2009/01/28,22:31:25,1011114002762,
2009/01/28,22:33:02,1011110005079,
2009/01/28,22:34:37,1011146012133,
2009/01/28,22:38:13,1011149002568,
2009/01/28,22:38:23,1011149002568,
2009/01/28,22:39:15,1011114002762,
2009/01/28,22:39:43,1011143002177,
2009/01/28,22:40:19,1011145010035,
2009/01/28,22:41:18,1011143001301,
2009/01/28,22:41:19,1011142010870,
2009/01/28,22:44:32,,
2009/01/28,22:44:42,1011119000604,
2009/01/28,22:48:37,1011143001301,
2009/01/28,22:51:59,1011116005105,
2009/01/28,22:55:38,1011144006424,
2009/01/28,22:57:44,1011113000750,
2009/01/28,23:01:02,1011143011016,
2009/01/28,23:02:13,1011146006293,
2009/01/28,23:02:42,,
2009/01/28,23:05:04,1011110005079,
2009/01/28,23:07:03,1011145000883,
2009/01/28,23:08:05,1011110005079,
2009/01/28,23:10:51,1011146000013,
2009/01/28,23:26:33,1011147000227,
2009/01/28,23:28:52,1011140000705,
2009/01/28,23:30:30,1011147003242,
2009/01/28,23:32:14,1011148007966,
2009/01/28,23:34:58,1011144013312,
2009/01/28,23:35:28,1011142006811,
2009/01/28,23:51:25,1011147003242,
2009/01/29,0:19:28,1011141002465,
2009/01/29,0:27:57,1011147000227,
2009/01/29,0:48:44,1011144014513,
2009/01/29,1:28:39,1011117006888,
2009/01/29,1:31:40,1011148006343,
2009/01/29,1:33:12,1011148006343,
2009/01/29,1:40:03,1011144010425,
2009/01/29,1:42:06,1011142000839,
2009/01/29,2:14:35,1011140002318,
2009/01/29,7:13:05,1011146006053,
2009/01/29,7:23:33,1011146006123,
2009/01/29,7:31:01,1011141010806,
2009/01/29,7:31:36,1011144008842,
2009/01/29,7:38:06,1011145006315,
2009/01/29,7:46:40,1011142008536,
2009/01/29,7:47:16,1011141010806,
2009/01/29,7:48:44,1011110002012,
2009/01/29,7:51:44,1011144003889,
2009/01/29,8:09:17,1011146004367,
2009/01/29,8:10:34,1011144001560,
2009/01/29,8:11:01,1011149011887,
2009/01/29,8:12:18,1011193000048,
2009/01/29,8:12:44,1011142001043,
2009/01/29,8:15:32,1011142001043,
